CityName,HotelName,RoomRent,StarRating,HotelAddress,HotelPincode,HotelDescription,FreeWifi,FreeBreakfast,HasSwimmingPool
Delhi,Hotel Vedas Heritage,2350,3,"8A/28 WEA, Channa Market, Pusa Road, New Delhi, Delhi N.C.R",110005,"3-star hotel in New Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Vedas Heritage,2350,3,"8A/28 WEA, Channa Market, Pusa Road, New Delhi, Delhi N.C.R",110005,"3-star hotel in New Delhi with restaurant, conference center",1,1,0
Delhi,Siris 18,2410,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 19,2648,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 20,2410,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 21,2410,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 22,2700,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 23,2410,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 24,2648,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Siris 25,2410,3.5,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",122010,3.5-star Gurgaon hotel with restaurant,1,1,0
Delhi,Hotel Kings Inn,2100,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,2100,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,2100,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,2100,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,2625,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,2100,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,1950,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,Hotel Kings Inn,1950,3,"14A/7 Wea Channa Market, Karol Baug, New Delhi",110005,3-star hotel in Central Delhi with restaurant,1,1,0
Delhi,The Legend Inn,2547,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2547,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2830,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2830,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2830,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2830,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2547,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,The Legend Inn,2547,3,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",110065,3-star hotel,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2985,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2985,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Ahuja Residency,2269,3,"JCM-22 Phase II, Gurgaon",122008,3-star guesthouse in DLF City with restaurant,1,1,0
Delhi,Emblem Hotel New Friends Colony,2500,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,2500,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,2250,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,2250,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,2250,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,2250,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,5700,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,Emblem Hotel New Friends Colony,5700,4,E5 Kalindi Colony Main Road,110065,4-star hotel with restaurant near Humayun's Tomb,1,0,0
Delhi,"Emblem Hotel, New Friends Colony",5700,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",5700,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",2250,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",2250,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",2250,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",2250,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",5700,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,"Emblem Hotel, New Friends Colony",5700,3.5,"E5 Kalindi Colony Main Road,(Near New Friends Colony Gurudwara),New Delhi,Delhi N.C.R,India",110065,"3.5-star hotel with restaurant, near Humayun's Tomb",1,0,0
Delhi,Hotel Aster Inn,2200,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,1893,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Aster Inn,2200,3,"1078-80, Hardhyan Singh Road, Naiwalan, Karol Bagh, New Delhi, Delhi N.C.R",110005,"3-star hotel with conference center, near Jantar Mantar",1,1,0
Delhi,Hotel Moments,1665,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1665,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1850,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1850,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1850,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1850,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1799,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Moments,1799,3.5,"7A/74, W.E.A, Channa Market, Karol Bagh, New Delhi, Delhi N.C.R, 110005 India",110005,"3.5-star hotel in Central Delhi with restaurant, conference center",1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2160,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2280,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Hotel Rockland,2280,3,C 30 Panchsheel Encalve,110017,3-star hotel with restaurant near ISKCON Temple,1,1,0
Delhi,Silver Leaf,1798,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1798,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Silver Leaf,1998,2.5,"A- 66, Sector 51, Noida",201301,No-frills hotel,1,1,0
Delhi,Treebo Royce,2702,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,2984,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,2984,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,2984,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,3427,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,3427,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,3427,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,Treebo Royce,3427,3,D-803 CV Raman Marg,110025,3-star hotel with restaurant near Lotus Temple,1,0,0
Delhi,OYO Rooms,1490,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,1490,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,1490,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,1490,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,1490,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,1862,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,4363,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,OYO Rooms,4363,3,"750, Behind 32nd Milestone, Sector 15, Part 2, Gurgaon, India",122001,3-star Gurgaon,1,1,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,1650,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,2200,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel O'Delhi,2200,3,"8/32 WEA Abdul Aziz Road, Bhnd Jessaram, Hosp Nera Karol Bagh Metro Station, New Delhi, Delhi, 110005 India",110005,3-star hotel in Central Delhi,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1650,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1750,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Pace,1750,3,"598/1, Opp: Orient Craft, Khandsa Road, Near Hero Honda Chowk, Gurgaon",122001,Comfortable Gurgaon guestrooms with kitchens,1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1399,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1649,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Hotel Seven Seas Inn,1649,3,"4190-93 Tel Mandi Paharganj, Opposite New Delhi Railway Station, New Delhi, Delhi, 110055, India",110055,"3-star hotel with restaurant, near Jantar Mantar",1,0,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,844,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,1013,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Tashkent Palace,1013,2.5,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",110055,Art Deco hotel within easy reach of Jama Masjid,1,1,0
Delhi,Treebo Rockwell Plaza,2193,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,2193,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,1919,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,1713,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,2193,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,2193,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,1713,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,Treebo Rockwell Plaza,1713,3,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",110005,"3 star hotel near Ajmal Khan Road,",1,1,0
Delhi,FabHotel Twin Tree Naraina,2542,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,2542,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,3389,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,3389,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,3404,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,2542,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,3389,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,FabHotel Twin Tree Naraina,3389,3,"A-19, Naraina Vihar, Near Audi showroom, New Delhi, 110018, India",110018,3-star hotel in West Delhi with restaurant,1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3351 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3352 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3353 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3354 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3355 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1362,2.5,"3356 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1702,2.5,"3357 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel Blue Sapphire,1702,2.5,"3358 - 54, Christian Colony, Bank Street, Karol Bagh, New Delhi, Delhi N.C.R",110005,"Central Delhi hotel with restaurant, bar/lounge",1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1575,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
Delhi,Hotel High 5 Land,1680,3,"2344, Faiz Road, Karol Bagh, Near Ganga Ram Hospital, New Delhi, Delhi, 110055 India",110055,City-center Karol Bagh hotel with restaurant,1,0,0
